,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Wage,Protest,Government,country,Bureau de change,Coup dՎtat
10777,2021-02-01,10.0,10.0,1.0,0.0,2.0,20.0,5.0,18.0,18.0,1.0,0.0,1.0,9.0,34.0,14.0,0.0,0.0,15.0,DO,,
10778,2021-03-01,14.0,9.0,0.0,0.0,4.0,13.0,6.0,17.0,17.0,0.0,0.0,0.0,16.0,41.0,18.0,3.0,2.0,16.0,DO,,
10779,2021-04-01,21.0,14.0,2.0,2.0,5.0,20.0,3.0,19.0,13.0,1.0,3.0,0.0,17.0,41.0,13.0,4.0,1.0,17.0,DO,,
10780,2021-05-01,17.0,9.0,1.0,3.0,6.0,15.0,8.0,16.0,16.0,2.0,0.0,2.0,18.0,42.0,15.0,3.0,1.0,14.0,DO,,
10781,2021-06-01,20.0,7.0,1.0,3.0,5.0,16.0,5.0,18.0,9.0,1.0,0.0,1.0,12.0,41.0,14.0,3.0,2.0,12.0,DO,,
10782,2021-07-01,21.0,15.0,1.0,2.0,2.0,19.0,9.0,15.0,15.0,1.0,1.0,0.0,16.0,44.0,10.0,6.0,1.0,13.0,DO,,
10783,2021-08-01,21.0,10.0,0.0,0.0,4.0,18.0,0.0,10.0,11.0,0.0,0.0,0.0,22.0,47.0,10.0,5.0,0.0,9.0,DO,,
10784,2021-09-01,19.0,16.0,1.0,0.0,4.0,17.0,4.0,11.0,26.0,3.0,0.0,2.0,20.0,53.0,15.0,2.0,1.0,14.0,DO,,
10785,2021-10-01,15.0,11.0,0.0,2.0,6.0,15.0,5.0,17.0,26.0,0.0,0.0,0.0,15.0,54.0,15.0,4.0,0.0,13.0,DO,,
10786,2021-11-01,18.0,11.0,1.0,2.0,6.0,12.0,8.0,18.0,14.0,1.0,0.0,1.0,14.0,49.0,16.0,6.0,2.0,20.0,DO,,
10787,2021-12-01,12.0,11.0,1.0,0.0,4.0,14.0,8.0,13.0,18.0,2.0,1.0,0.0,19.0,56.0,9.0,4.0,2.0,14.0,DO,,
10788,2022-01-01,12.0,16.0,0.0,3.0,3.0,21.0,11.0,13.0,18.0,1.0,0.0,1.0,16.0,58.0,15.0,3.0,2.0,11.0,DO,,
10789,2022-02-01,15.0,8.0,1.0,1.0,8.0,21.0,5.0,26.0,13.0,1.0,0.0,1.0,16.0,57.0,15.0,6.0,4.0,11.0,DO,,
10790,2022-03-01,18.0,12.0,1.0,0.0,5.0,20.0,4.0,30.0,13.0,1.0,1.0,1.0,18.0,52.0,15.0,4.0,1.0,10.0,DO,,
10791,2022-04-01,19.0,12.0,0.0,2.0,6.0,18.0,6.0,24.0,11.0,0.0,0.0,1.0,17.0,60.0,19.0,5.0,1.0,11.0,DO,,
10792,2022-05-01,16.0,10.0,0.0,0.0,2.0,17.0,6.0,24.0,14.0,0.0,0.0,1.0,16.0,54.0,15.0,5.0,0.0,11.0,DO,,
10793,2022-06-01,18.0,11.0,2.0,0.0,4.0,17.0,5.0,21.0,3.0,0.0,0.0,1.0,16.0,53.0,15.0,1.0,0.0,7.0,DO,,
10794,2022-07-01,15.0,11.0,1.0,0.0,3.0,16.0,6.0,13.0,8.0,0.0,0.0,0.0,16.0,72.0,16.0,5.0,3.0,7.0,DO,,
10795,2022-08-01,19.0,11.0,1.0,0.0,2.0,17.0,3.0,12.0,19.0,0.0,0.0,0.0,15.0,73.0,11.0,4.0,0.0,8.0,DO,,
10796,2022-09-01,18.0,17.0,0.0,3.0,9.0,18.0,6.0,11.0,11.0,1.0,0.0,0.0,16.0,64.0,14.0,1.0,1.0,11.0,DO,,
10797,2022-10-01,17.0,12.0,1.0,0.0,8.0,18.0,6.0,18.0,7.0,2.0,0.0,1.0,14.0,56.0,12.0,3.0,2.0,9.0,DO,,
10798,2022-11-01,19.0,19.0,1.0,3.0,7.0,32.0,10.0,18.0,10.0,0.0,0.0,0.0,17.0,71.0,17.0,4.0,0.0,8.0,DO,,
10799,2022-12-01,19.0,20.0,1.0,0.0,2.0,25.0,9.0,17.0,11.0,0.0,0.0,0.0,18.0,71.0,12.0,5.0,1.0,10.0,DO,,
10800,2005-01-01,0.0,0.0,0.0,0.0,0.0,19.0,0.0,37.0,0.0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,EC,,
10801,2005-02-01,72.0,0.0,100.0,0.0,0.0,14.0,73.0,0.0,0.0,34.0,,100.0,89.0,0.0,100.0,0.0,0.0,0.0,EC,,
10802,2005-03-01,100.0,0.0,0.0,100.0,55.0,45.0,0.0,36.0,0.0,0.0,,0.0,34.0,0.0,0.0,0.0,0.0,0.0,EC,,
10803,2005-04-01,0.0,0.0,0.0,0.0,0.0,31.0,54.0,100.0,0.0,0.0,,0.0,49.0,0.0,0.0,0.0,0.0,0.0,EC,,
10804,2005-05-01,0.0,77.0,0.0,0.0,0.0,25.0,0.0,78.0,0.0,0.0,,0.0,0.0,84.0,47.0,0.0,0.0,0.0,EC,,
10805,2005-06-01,0.0,0.0,0.0,44.0,0.0,39.0,100.0,52.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,60.0,EC,,
10806,2005-07-01,37.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,0.0,23.0,,0.0,0.0,59.0,0.0,0.0,0.0,47.0,EC,,
10807,2005-08-01,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,0.0,EC,,
10808,2005-09-01,0.0,0.0,0.0,0.0,0.0,30.0,36.0,56.0,0.0,100.0,,0.0,51.0,0.0,0.0,0.0,0.0,66.0,EC,,
10809,2005-10-01,0.0,0.0,0.0,40.0,0.0,0.0,0.0,24.0,92.0,0.0,,35.0,0.0,71.0,95.0,0.0,0.0,42.0,EC,,
10810,2005-11-01,0.0,47.0,0.0,0.0,0.0,29.0,0.0,62.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,EC,,
10811,2005-12-01,40.0,0.0,0.0,0.0,100.0,28.0,52.0,59.0,87.0,46.0,,0.0,77.0,0.0,100.0,81.0,0.0,0.0,EC,,
10812,2006-01-01,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.0,0.0,0.0,,0.0,49.0,100.0,0.0,0.0,55.0,28.0,EC,,
10813,2006-02-01,96.0,68.0,0.0,0.0,0.0,32.0,0.0,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,EC,,
10814,2006-03-01,0.0,0.0,0.0,0.0,0.0,33.0,27.0,33.0,0.0,0.0,,0.0,32.0,0.0,0.0,0.0,0.0,29.0,EC,,
10815,2006-04-01,57.0,70.0,0.0,0.0,0.0,27.0,41.0,39.0,0.0,0.0,,38.0,100.0,0.0,35.0,0.0,36.0,0.0,EC,,
10816,2006-05-01,0.0,0.0,0.0,73.0,42.0,25.0,35.0,57.0,0.0,11.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,EC,,
10817,2006-06-01,0.0,0.0,48.0,0.0,0.0,23.0,0.0,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,EC,,
10818,2006-07-01,0.0,36.0,0.0,47.0,65.0,25.0,0.0,20.0,0.0,0.0,,0.0,84.0,0.0,0.0,0.0,0.0,58.0,EC,,
10819,2006-08-01,78.0,87.0,57.0,0.0,0.0,19.0,76.0,40.0,90.0,12.0,,0.0,30.0,48.0,87.0,58.0,0.0,100.0,EC,,
10820,2006-09-01,0.0,100.0,0.0,0.0,0.0,37.0,72.0,41.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,46.0,54.0,EC,,
10821,2006-10-01,0.0,0.0,0.0,0.0,0.0,21.0,0.0,34.0,0.0,0.0,,25.0,0.0,0.0,0.0,0.0,0.0,47.0,EC,,
10822,2006-11-01,38.0,0.0,0.0,0.0,0.0,15.0,20.0,36.0,0.0,0.0,,0.0,29.0,39.0,0.0,0.0,0.0,0.0,EC,,
10823,2006-12-01,0.0,0.0,0.0,47.0,0.0,23.0,0.0,7.0,0.0,0.0,,0.0,57.0,0.0,83.0,37.0,63.0,28.0,EC,,
10824,2007-01-01,33.0,0.0,88.0,0.0,35.0,28.0,23.0,21.0,0.0,0.0,,0.0,31.0,0.0,73.0,0.0,26.0,0.0,EC,,
10825,2007-02-01,0.0,48.0,54.0,0.0,0.0,32.0,0.0,28.0,0.0,0.0,,14.0,32.0,0.0,0.0,39.0,0.0,0.0,EC,,
10826,2007-03-01,0.0,0.0,0.0,0.0,0.0,61.0,0.0,30.0,0.0,0.0,,27.0,58.0,48.0,34.0,0.0,0.0,27.0,EC,,
10827,2007-04-01,21.0,26.0,0.0,0.0,97.0,46.0,0.0,11.0,0.0,0.0,,0.0,26.0,31.0,0.0,0.0,0.0,0.0,EC,,
10828,2007-05-01,21.0,62.0,0.0,0.0,0.0,39.0,0.0,40.0,70.0,11.0,,0.0,41.0,0.0,0.0,0.0,0.0,0.0,EC,,
10829,2007-06-01,20.0,70.0,0.0,0.0,19.0,27.0,0.0,35.0,63.0,0.0,,0.0,32.0,51.0,72.0,0.0,0.0,0.0,EC,,
10830,2007-07-01,17.0,0.0,0.0,0.0,0.0,39.0,0.0,26.0,0.0,0.0,,0.0,40.0,0.0,0.0,100.0,0.0,0.0,EC,,
10831,2007-08-01,0.0,16.0,0.0,0.0,24.0,27.0,0.0,26.0,69.0,0.0,,0.0,20.0,60.0,47.0,0.0,0.0,42.0,EC,,
10832,2007-09-01,0.0,49.0,0.0,0.0,31.0,50.0,0.0,17.0,0.0,0.0,,0.0,14.0,0.0,26.0,0.0,0.0,14.0,EC,,
10833,2007-10-01,0.0,46.0,35.0,0.0,0.0,36.0,12.0,26.0,30.0,0.0,,14.0,13.0,0.0,0.0,0.0,51.0,0.0,EC,,
10834,2007-11-01,0.0,0.0,22.0,0.0,26.0,37.0,0.0,26.0,0.0,7.0,,0.0,51.0,22.0,36.0,0.0,0.0,22.0,EC,,
10835,2007-12-01,23.0,0.0,0.0,0.0,0.0,42.0,0.0,38.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,EC,,
10836,2008-01-01,10.0,0.0,0.0,0.0,18.0,30.0,53.0,33.0,0.0,0.0,,0.0,0.0,62.0,0.0,0.0,0.0,24.0,EC,,
10837,2008-02-01,37.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,35.0,0.0,,0.0,34.0,29.0,25.0,42.0,22.0,21.0,EC,,
10838,2008-03-01,0.0,0.0,0.0,0.0,0.0,28.0,38.0,27.0,24.0,0.0,,0.0,0.0,17.0,0.0,0.0,0.0,24.0,EC,,
10839,2008-04-01,0.0,0.0,0.0,0.0,0.0,36.0,0.0,31.0,0.0,0.0,,0.0,12.0,42.0,15.0,0.0,0.0,42.0,EC,,
10840,2008-05-01,12.0,16.0,0.0,0.0,75.0,40.0,16.0,41.0,43.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,EC,,
10841,2008-06-01,0.0,0.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,6.0,,0.0,29.0,25.0,0.0,0.0,0.0,0.0,EC,,
10842,2008-07-01,13.0,0.0,0.0,0.0,0.0,30.0,0.0,28.0,0.0,6.0,,0.0,15.0,21.0,90.0,0.0,22.0,14.0,EC,,
10843,2008-08-01,42.0,0.0,0.0,0.0,23.0,40.0,0.0,18.0,0.0,0.0,,0.0,13.0,22.0,0.0,0.0,0.0,11.0,EC,,
10844,2008-09-01,22.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,,0.0,18.0,18.0,35.0,0.0,0.0,24.0,EC,,
10845,2008-10-01,27.0,0.0,0.0,23.0,0.0,37.0,10.0,95.0,100.0,0.0,,6.0,16.0,15.0,0.0,0.0,0.0,18.0,EC,,
10846,2008-11-01,0.0,17.0,45.0,20.0,66.0,43.0,21.0,90.0,28.0,16.0,,0.0,22.0,0.0,33.0,15.0,0.0,8.0,EC,,
10847,2008-12-01,9.0,37.0,41.0,0.0,26.0,32.0,0.0,80.0,0.0,7.0,,13.0,14.0,12.0,44.0,35.0,0.0,0.0,EC,,
10848,2009-01-01,24.0,0.0,0.0,24.0,0.0,32.0,0.0,88.0,0.0,0.0,,0.0,29.0,15.0,0.0,0.0,0.0,0.0,EC,,
10849,2009-02-01,12.0,0.0,0.0,0.0,0.0,44.0,0.0,71.0,0.0,0.0,,0.0,21.0,45.0,0.0,0.0,0.0,15.0,EC,,
10850,2009-03-01,32.0,35.0,0.0,0.0,0.0,37.0,30.0,61.0,0.0,6.0,,0.0,26.0,15.0,20.0,0.0,0.0,0.0,EC,,
10851,2009-04-01,0.0,49.0,0.0,0.0,15.0,33.0,0.0,53.0,0.0,0.0,,7.0,19.0,22.0,25.0,19.0,0.0,0.0,EC,,
10852,2009-05-01,0.0,0.0,0.0,0.0,10.0,42.0,8.0,56.0,0.0,0.0,,0.0,28.0,0.0,0.0,0.0,9.0,0.0,EC,,
10853,2009-06-01,0.0,0.0,0.0,0.0,0.0,39.0,0.0,47.0,0.0,0.0,,0.0,18.0,15.0,0.0,0.0,0.0,16.0,EC,,
10854,2009-07-01,17.0,13.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,,0.0,7.0,11.0,0.0,0.0,0.0,0.0,EC,,
10855,2009-08-01,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,18.0,0.0,,0.0,0.0,35.0,20.0,0.0,16.0,19.0,EC,,
10856,2009-09-01,12.0,0.0,0.0,0.0,0.0,27.0,21.0,30.0,0.0,0.0,,0.0,19.0,14.0,12.0,17.0,0.0,0.0,EC,,
10857,2009-10-01,0.0,13.0,0.0,0.0,28.0,32.0,0.0,33.0,0.0,4.0,,0.0,0.0,0.0,62.0,0.0,0.0,12.0,EC,,
10858,2009-11-01,10.0,13.0,0.0,15.0,0.0,32.0,25.0,37.0,16.0,0.0,,0.0,15.0,10.0,0.0,0.0,0.0,19.0,EC,,
10859,2009-12-01,9.0,13.0,0.0,0.0,0.0,38.0,10.0,38.0,0.0,0.0,,8.0,0.0,0.0,20.0,0.0,0.0,26.0,EC,,
10860,2010-01-01,22.0,16.0,0.0,0.0,17.0,48.0,0.0,22.0,14.0,0.0,,0.0,0.0,11.0,24.0,46.0,0.0,0.0,EC,,
10861,2010-02-01,15.0,28.0,49.0,0.0,0.0,40.0,12.0,17.0,0.0,0.0,,0.0,15.0,17.0,0.0,13.0,0.0,18.0,EC,,
10862,2010-03-01,0.0,15.0,0.0,0.0,14.0,39.0,11.0,21.0,0.0,0.0,,5.0,24.0,0.0,0.0,0.0,0.0,21.0,EC,,
10863,2010-04-01,7.0,27.0,18.0,35.0,23.0,42.0,0.0,29.0,0.0,7.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,EC,,
10864,2010-05-01,27.0,23.0,26.0,0.0,0.0,43.0,0.0,39.0,0.0,0.0,,0.0,12.0,0.0,0.0,13.0,0.0,0.0,EC,,
10865,2010-06-01,17.0,11.0,14.0,0.0,26.0,39.0,25.0,31.0,0.0,0.0,,0.0,0.0,15.0,29.0,0.0,0.0,21.0,EC,,
10866,2010-07-01,0.0,0.0,0.0,0.0,0.0,39.0,8.0,18.0,0.0,0.0,,9.0,9.0,31.0,0.0,0.0,0.0,0.0,EC,,
10867,2010-08-01,0.0,21.0,0.0,0.0,11.0,46.0,0.0,16.0,0.0,0.0,,0.0,16.0,10.0,41.0,0.0,0.0,10.0,EC,,
10868,2010-09-01,0.0,0.0,0.0,0.0,0.0,37.0,0.0,21.0,0.0,0.0,,0.0,7.0,0.0,17.0,0.0,21.0,0.0,EC,,
10869,2010-10-01,0.0,9.0,0.0,0.0,25.0,36.0,0.0,31.0,0.0,0.0,,0.0,19.0,0.0,9.0,0.0,0.0,6.0,EC,,
10870,2010-11-01,0.0,0.0,0.0,0.0,0.0,34.0,21.0,19.0,0.0,0.0,,0.0,23.0,8.0,13.0,0.0,0.0,0.0,EC,,
10871,2010-12-01,0.0,0.0,0.0,0.0,0.0,43.0,0.0,24.0,30.0,5.0,,0.0,14.0,9.0,19.0,0.0,0.0,0.0,EC,,
10872,2011-01-01,6.0,6.0,6.0,0.0,14.0,40.0,5.0,27.0,0.0,1.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,EC,,
10873,2011-02-01,3.0,6.0,6.0,0.0,6.0,44.0,3.0,24.0,0.0,0.0,,0.0,17.0,0.0,4.0,0.0,0.0,14.0,EC,,
10874,2011-03-01,8.0,0.0,0.0,0.0,3.0,41.0,3.0,25.0,0.0,2.0,,1.0,9.0,8.0,11.0,4.0,2.0,8.0,EC,,
10875,2011-04-01,7.0,4.0,0.0,0.0,8.0,34.0,0.0,29.0,0.0,0.0,,0.0,9.0,12.0,12.0,0.0,2.0,6.0,EC,,
10876,2011-05-01,11.0,5.0,0.0,0.0,3.0,37.0,2.0,30.0,0.0,0.0,,0.0,16.0,2.0,5.0,0.0,2.0,9.0,EC,,
10877,2011-06-01,4.0,6.0,3.0,0.0,3.0,37.0,0.0,21.0,0.0,0.0,,0.0,7.0,10.0,5.0,0.0,0.0,13.0,EC,,
10878,2011-07-01,9.0,6.0,0.0,0.0,0.0,37.0,0.0,21.0,0.0,0.0,,0.0,5.0,8.0,0.0,4.0,0.0,3.0,EC,,
10879,2011-08-01,11.0,0.0,4.0,0.0,6.0,34.0,0.0,31.0,20.0,0.0,,0.0,6.0,2.0,13.0,0.0,0.0,3.0,EC,,
10880,2011-09-01,10.0,0.0,0.0,0.0,6.0,43.0,6.0,30.0,0.0,2.0,,0.0,9.0,5.0,10.0,3.0,0.0,5.0,EC,,
10881,2011-10-01,5.0,0.0,0.0,0.0,8.0,39.0,6.0,27.0,3.0,0.0,,0.0,8.0,6.0,12.0,3.0,0.0,4.0,EC,,
10882,2011-11-01,7.0,0.0,0.0,3.0,6.0,39.0,9.0,29.0,0.0,0.0,,0.0,6.0,7.0,8.0,0.0,0.0,14.0,EC,,
10883,2011-12-01,2.0,8.0,0.0,3.0,10.0,44.0,0.0,19.0,0.0,0.0,,0.0,7.0,4.0,5.0,0.0,3.0,4.0,EC,,
10884,2012-01-01,4.0,5.0,0.0,0.0,9.0,37.0,4.0,20.0,0.0,2.0,,0.0,12.0,0.0,8.0,8.0,0.0,7.0,EC,,
10885,2012-02-01,7.0,2.0,0.0,2.0,0.0,39.0,0.0,17.0,0.0,2.0,,0.0,7.0,8.0,10.0,0.0,0.0,4.0,EC,,
10886,2012-03-01,6.0,4.0,10.0,0.0,6.0,39.0,3.0,19.0,0.0,3.0,,0.0,7.0,4.0,9.0,0.0,0.0,6.0,EC,,
10887,2012-04-01,5.0,3.0,4.0,0.0,7.0,33.0,4.0,16.0,5.0,0.0,,0.0,9.0,7.0,2.0,0.0,0.0,8.0,EC,,
10888,2012-05-01,11.0,3.0,4.0,0.0,0.0,36.0,3.0,24.0,0.0,0.0,,0.0,7.0,2.0,7.0,0.0,0.0,5.0,EC,,
10889,2012-06-01,5.0,5.0,0.0,3.0,0.0,35.0,0.0,20.0,0.0,0.0,,0.0,7.0,6.0,13.0,0.0,1.0,5.0,EC,,
10890,2012-07-01,6.0,0.0,0.0,4.0,5.0,38.0,4.0,15.0,0.0,0.0,,0.0,9.0,6.0,4.0,0.0,0.0,3.0,EC,,
10891,2012-08-01,6.0,3.0,8.0,0.0,4.0,34.0,0.0,18.0,0.0,1.0,,0.0,11.0,8.0,0.0,0.0,2.0,0.0,EC,,
10892,2012-09-01,7.0,9.0,0.0,2.0,3.0,29.0,0.0,19.0,6.0,0.0,,0.0,9.0,2.0,6.0,0.0,0.0,4.0,EC,,
10893,2012-10-01,0.0,5.0,0.0,5.0,3.0,27.0,1.0,25.0,0.0,0.0,,0.0,6.0,3.0,3.0,0.0,2.0,2.0,EC,,
10894,2012-11-01,7.0,8.0,0.0,0.0,5.0,27.0,1.0,22.0,0.0,0.0,,0.0,6.0,5.0,9.0,0.0,0.0,3.0,EC,,
10895,2012-12-01,4.0,0.0,0.0,2.0,5.0,32.0,0.0,19.0,0.0,0.0,,0.0,6.0,5.0,6.0,3.0,0.0,4.0,EC,,
10896,2013-01-01,5.0,5.0,2.0,2.0,9.0,28.0,4.0,18.0,0.0,0.0,,0.0,3.0,4.0,8.0,0.0,0.0,3.0,EC,,
10897,2013-02-01,5.0,6.0,0.0,0.0,6.0,37.0,3.0,16.0,0.0,2.0,,0.0,8.0,3.0,9.0,0.0,0.0,5.0,EC,,
10898,2013-03-01,5.0,2.0,3.0,4.0,6.0,37.0,3.0,19.0,0.0,1.0,,2.0,3.0,4.0,7.0,3.0,0.0,4.0,EC,,
10899,2013-04-01,5.0,7.0,0.0,0.0,7.0,35.0,0.0,21.0,0.0,0.0,,0.0,4.0,14.0,9.0,0.0,0.0,6.0,EC,,
10900,2013-05-01,6.0,4.0,0.0,0.0,12.0,29.0,3.0,20.0,7.0,0.0,,0.0,3.0,3.0,8.0,2.0,3.0,3.0,EC,,
10901,2013-06-01,4.0,5.0,0.0,0.0,0.0,30.0,2.0,24.0,0.0,0.0,,0.0,8.0,7.0,6.0,2.0,1.0,0.0,EC,,
10902,2013-07-01,3.0,4.0,0.0,0.0,9.0,32.0,3.0,18.0,4.0,0.0,,0.0,5.0,0.0,6.0,2.0,0.0,5.0,EC,,
10903,2013-08-01,7.0,4.0,2.0,0.0,13.0,28.0,4.0,16.0,0.0,0.0,,0.0,7.0,3.0,6.0,0.0,0.0,5.0,EC,,
10904,2013-09-01,5.0,1.0,2.0,1.0,13.0,27.0,4.0,16.0,0.0,0.0,,0.0,7.0,3.0,8.0,0.0,0.0,3.0,EC,,
10905,2013-10-01,5.0,4.0,0.0,0.0,9.0,24.0,2.0,26.0,0.0,0.0,,0.0,8.0,4.0,6.0,0.0,2.0,9.0,EC,,
10906,2013-11-01,8.0,4.0,0.0,0.0,7.0,23.0,2.0,24.0,0.0,0.0,,2.0,5.0,2.0,9.0,2.0,1.0,5.0,EC,,
10907,2013-12-01,4.0,2.0,0.0,0.0,9.0,26.0,3.0,18.0,2.0,0.0,,0.0,7.0,4.0,4.0,0.0,3.0,3.0,EC,,
10908,2014-01-01,5.0,5.0,0.0,0.0,6.0,24.0,2.0,18.0,0.0,1.0,,1.0,6.0,2.0,6.0,0.0,0.0,3.0,EC,,
10909,2014-02-01,5.0,0.0,0.0,2.0,6.0,24.0,1.0,20.0,3.0,0.0,,0.0,3.0,4.0,6.0,2.0,0.0,6.0,EC,,
10910,2014-03-01,6.0,0.0,4.0,0.0,8.0,24.0,1.0,19.0,0.0,0.0,,1.0,8.0,2.0,4.0,5.0,0.0,2.0,EC,,
10911,2014-04-01,4.0,2.0,4.0,0.0,9.0,23.0,2.0,21.0,0.0,0.0,,1.0,6.0,2.0,6.0,3.0,2.0,4.0,EC,,
10912,2014-05-01,5.0,5.0,0.0,1.0,4.0,21.0,0.0,23.0,0.0,2.0,,1.0,4.0,5.0,8.0,3.0,0.0,4.0,EC,,
10913,2014-06-01,6.0,3.0,2.0,1.0,6.0,20.0,3.0,21.0,0.0,1.0,,0.0,6.0,0.0,6.0,2.0,3.0,3.0,EC,,
10914,2014-07-01,5.0,5.0,0.0,0.0,11.0,20.0,3.0,17.0,0.0,1.0,,0.0,6.0,4.0,6.0,0.0,0.0,5.0,EC,,
10915,2014-08-01,6.0,1.0,0.0,2.0,6.0,21.0,2.0,13.0,4.0,0.0,,0.0,5.0,3.0,5.0,2.0,0.0,4.0,EC,,
10916,2014-09-01,7.0,3.0,0.0,0.0,8.0,18.0,3.0,16.0,0.0,0.0,,0.0,6.0,1.0,9.0,0.0,1.0,6.0,EC,,
10917,2014-10-01,11.0,4.0,0.0,0.0,5.0,20.0,2.0,23.0,0.0,1.0,,0.0,3.0,1.0,8.0,0.0,1.0,2.0,EC,,
10918,2014-11-01,13.0,1.0,0.0,1.0,8.0,18.0,2.0,22.0,0.0,1.0,,0.0,8.0,3.0,8.0,1.0,1.0,4.0,EC,,
10919,2014-12-01,8.0,4.0,0.0,0.0,8.0,22.0,9.0,16.0,0.0,0.0,,0.0,4.0,2.0,8.0,0.0,0.0,1.0,EC,,
10920,2015-01-01,5.0,0.0,4.0,0.0,8.0,20.0,3.0,20.0,0.0,1.0,,0.0,6.0,4.0,8.0,3.0,0.0,3.0,EC,,
10921,2015-02-01,9.0,2.0,0.0,3.0,9.0,20.0,3.0,16.0,3.0,0.0,,0.0,6.0,2.0,5.0,0.0,2.0,4.0,EC,,
10922,2015-03-01,10.0,1.0,4.0,1.0,8.0,20.0,0.0,21.0,0.0,0.0,,0.0,7.0,2.0,6.0,0.0,0.0,4.0,EC,,
10923,2015-04-01,9.0,3.0,0.0,2.0,5.0,18.0,2.0,18.0,0.0,1.0,,1.0,8.0,1.0,5.0,3.0,1.0,2.0,EC,,
10924,2015-05-01,7.0,3.0,3.0,0.0,3.0,21.0,0.0,20.0,0.0,1.0,,0.0,5.0,3.0,7.0,2.0,1.0,3.0,EC,,
10925,2015-06-01,6.0,2.0,2.0,0.0,2.0,18.0,2.0,21.0,0.0,0.0,,0.0,7.0,1.0,4.0,0.0,2.0,3.0,EC,,
10926,2015-07-01,7.0,5.0,2.0,0.0,8.0,20.0,4.0,19.0,0.0,2.0,,1.0,8.0,2.0,10.0,0.0,0.0,4.0,EC,,
10927,2015-08-01,7.0,6.0,3.0,3.0,4.0,23.0,2.0,16.0,0.0,0.0,,1.0,3.0,4.0,4.0,2.0,1.0,2.0,EC,,
10928,2015-09-01,8.0,4.0,0.0,0.0,5.0,21.0,1.0,21.0,0.0,0.0,,0.0,6.0,4.0,8.0,0.0,1.0,3.0,EC,,
10929,2015-10-01,6.0,4.0,0.0,1.0,5.0,19.0,2.0,26.0,0.0,0.0,,0.0,5.0,4.0,8.0,1.0,1.0,3.0,EC,,
10930,2015-11-01,2.0,6.0,0.0,2.0,7.0,23.0,2.0,27.0,0.0,0.0,,0.0,5.0,4.0,7.0,0.0,0.0,3.0,EC,,
10931,2015-12-01,5.0,5.0,0.0,2.0,7.0,26.0,0.0,21.0,0.0,0.0,,0.0,5.0,4.0,7.0,1.0,0.0,4.0,EC,,
10932,2016-01-01,10.0,4.0,3.0,2.0,5.0,21.0,3.0,27.0,0.0,0.0,,0.0,8.0,5.0,6.0,0.0,0.0,4.0,EC,,
10933,2016-02-01,5.0,3.0,3.0,1.0,5.0,24.0,2.0,21.0,0.0,1.0,,0.0,5.0,3.0,0.0,0.0,0.0,3.0,EC,,
10934,2016-03-01,9.0,2.0,0.0,2.0,7.0,35.0,3.0,19.0,2.0,1.0,,0.0,6.0,2.0,6.0,0.0,0.0,1.0,EC,,
10935,2016-04-01,5.0,3.0,2.0,1.0,4.0,50.0,3.0,22.0,2.0,1.0,,0.0,4.0,0.0,11.0,0.0,1.0,5.0,EC,,
10936,2016-05-01,3.0,3.0,1.0,0.0,7.0,66.0,1.0,24.0,0.0,0.0,,1.0,3.0,3.0,6.0,2.0,0.0,5.0,EC,,
10937,2016-06-01,4.0,4.0,3.0,1.0,3.0,34.0,3.0,25.0,0.0,1.0,,0.0,4.0,4.0,9.0,1.0,1.0,2.0,EC,,
10938,2016-07-01,5.0,3.0,2.0,2.0,2.0,25.0,2.0,19.0,2.0,0.0,,0.0,5.0,3.0,9.0,0.0,1.0,4.0,EC,,
10939,2016-08-01,7.0,0.0,0.0,3.0,3.0,22.0,2.0,15.0,0.0,3.0,,1.0,5.0,4.0,5.0,3.0,0.0,3.0,EC,,
10940,2016-09-01,3.0,5.0,3.0,2.0,3.0,20.0,0.0,19.0,0.0,1.0,,0.0,6.0,7.0,6.0,0.0,0.0,2.0,EC,,
