,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Civilian,Currency,Lottery,Economy,Wage,Protest,Government,country,Armed Forces,Bureau de change,Coup dՎtat
6607,2015-08-01,5.0,,,,,0.0,,,,,,9.0,,7.0,,7.0,14.0,PW,,,
6608,2015-09-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6609,2015-10-01,11.0,,,,,0.0,,,,,,13.0,,0.0,,0.0,0.0,PW,,,
6610,2015-11-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6611,2015-12-01,0.0,,,,,11.0,,,,,,7.0,,0.0,,0.0,0.0,PW,,,
6612,2016-01-01,0.0,,,,,0.0,,,,,,5.0,,4.0,,0.0,5.0,PW,,,
6613,2016-02-01,12.0,,,,,13.0,,,,,,0.0,,0.0,,0.0,7.0,PW,,,
6614,2016-03-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6615,2016-04-01,8.0,,,,,0.0,,,,,,0.0,,6.0,,0.0,0.0,PW,,,
6616,2016-05-01,0.0,,,,,0.0,,,,,,3.0,,0.0,,0.0,0.0,PW,,,
6617,2016-06-01,12.0,,,,,8.0,,,,,,0.0,,0.0,,0.0,4.0,PW,,,
6618,2016-07-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6619,2016-08-01,0.0,,,,,13.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6620,2016-09-01,0.0,,,,,0.0,,,,,,0.0,,8.0,,0.0,5.0,PW,,,
6621,2016-10-01,0.0,,,,,14.0,,,,,,8.0,,4.0,,0.0,0.0,PW,,,
6622,2016-11-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,7.0,4.0,PW,,,
6623,2016-12-01,0.0,,,,,0.0,,,,,,5.0,,0.0,,0.0,0.0,PW,,,
6624,2017-01-01,3.0,,,,,11.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6625,2017-02-01,0.0,,,,,0.0,,,,,,4.0,,0.0,,8.0,0.0,PW,,,
6626,2017-03-01,0.0,,,,,0.0,,,,,,3.0,,0.0,,4.0,0.0,PW,,,
6627,2017-04-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6628,2017-05-01,0.0,,,,,0.0,,,,,,4.0,,0.0,,0.0,4.0,PW,,,
6629,2017-06-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,5.0,0.0,PW,,,
6630,2017-07-01,0.0,,,,,5.0,,,,,,0.0,,0.0,,0.0,4.0,PW,,,
6631,2017-08-01,7.0,,,,,6.0,,,,,,9.0,,0.0,,0.0,3.0,PW,,,
6632,2017-09-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6633,2017-10-01,4.0,,,,,6.0,,,,,,0.0,,5.0,,0.0,8.0,PW,,,
6634,2017-11-01,0.0,,,,,0.0,,,,,,0.0,,2.0,,0.0,0.0,PW,,,
6635,2017-12-01,0.0,,,,,14.0,,,,,,0.0,,0.0,,0.0,3.0,PW,,,
6636,2018-01-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,3.0,PW,,,
6637,2018-02-01,2.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6638,2018-03-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6639,2018-04-01,0.0,,,,,8.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6640,2018-05-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,6.0,PW,,,
6641,2018-06-01,3.0,,,,,4.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6642,2018-07-01,0.0,,,,,6.0,,,,,,0.0,,0.0,,0.0,3.0,PW,,,
6643,2018-08-01,0.0,,,,,8.0,,,,,,0.0,,5.0,,0.0,0.0,PW,,,
6644,2018-09-01,3.0,,,,,8.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6645,2018-10-01,2.0,,,,,0.0,,,,,,0.0,,2.0,,0.0,0.0,PW,,,
6646,2018-11-01,0.0,,,,,5.0,,,,,,0.0,,0.0,,6.0,3.0,PW,,,
6647,2018-12-01,3.0,,,,,4.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6648,2019-01-01,0.0,,,,,6.0,,,,,,0.0,,4.0,,0.0,2.0,PW,,,
6649,2019-02-01,0.0,,,,,0.0,,,,,,10.0,,3.0,,0.0,0.0,PW,,,
6650,2019-03-01,0.0,,,,,0.0,,,,,,0.0,,4.0,,3.0,3.0,PW,,,
6651,2019-04-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,2.0,PW,,,
6652,2019-05-01,0.0,,,,,5.0,,,,,,0.0,,0.0,,0.0,2.0,PW,,,
6653,2019-06-01,2.0,,,,,5.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6654,2019-07-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6655,2019-08-01,3.0,,,,,0.0,,,,,,0.0,,0.0,,3.0,0.0,PW,,,
6656,2019-09-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,4.0,PW,,,
6657,2019-10-01,0.0,,,,,3.0,,,,,,7.0,,0.0,,0.0,2.0,PW,,,
6658,2019-11-01,6.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,1.0,PW,,,
6659,2019-12-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6660,2020-01-01,0.0,,,,,6.0,,,,,,0.0,,0.0,,0.0,2.0,PW,,,
6661,2020-02-01,2.0,,,,,6.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6662,2020-03-01,0.0,,,,,3.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6663,2020-04-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,2.0,PW,,,
6664,2020-05-01,0.0,,,,,8.0,,,,,,0.0,,1.0,,3.0,2.0,PW,,,
6665,2020-06-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6666,2020-07-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6667,2020-08-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6668,2020-09-01,0.0,,,,,0.0,,,,,,0.0,,2.0,,0.0,1.0,PW,,,
6669,2020-10-01,2.0,,,,,0.0,,,,,,0.0,,2.0,,0.0,1.0,PW,,,
6670,2020-11-01,2.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6671,2020-12-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6672,2021-01-01,0.0,,,,,3.0,,,,,,1.0,,0.0,,0.0,3.0,PW,,,
6673,2021-02-01,0.0,,,,,0.0,,,,,,2.0,,0.0,,0.0,3.0,PW,,,
6674,2021-03-01,0.0,,,,,6.0,,,,,,0.0,,0.0,,0.0,1.0,PW,,,
6675,2021-04-01,0.0,,,,,4.0,,,,,,0.0,,0.0,,2.0,2.0,PW,,,
6676,2021-05-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,2.0,2.0,PW,,,
6677,2021-06-01,2.0,,,,,0.0,,,,,,1.0,,0.0,,0.0,0.0,PW,,,
6678,2021-07-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,2.0,0.0,PW,,,
6679,2021-08-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6680,2021-09-01,0.0,,,,,3.0,,,,,,0.0,,2.0,,0.0,3.0,PW,,,
6681,2021-10-01,2.0,,,,,6.0,,,,,,3.0,,0.0,,0.0,3.0,PW,,,
6682,2021-11-01,0.0,,,,,0.0,,,,,,3.0,,0.0,,0.0,2.0,PW,,,
6683,2021-12-01,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6684,2022-01-01,0.0,,,,,0.0,,,,,,3.0,,0.0,,0.0,2.0,PW,,,
6685,2022-02-01,0.0,,,,,4.0,,,,,,4.0,,0.0,,3.0,6.0,PW,,,
6686,2022-03-01,0.0,,,,,9.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6687,2022-04-01,0.0,,,,,3.0,,,,,,0.0,,0.0,,2.0,0.0,PW,,,
6688,2022-05-01,2.0,,,,,7.0,,,,,,2.0,,0.0,,0.0,0.0,PW,,,
6689,2022-06-01,2.0,,,,,0.0,,,,,,2.0,,3.0,,0.0,0.0,PW,,,
6690,2022-07-01,0.0,,,,,6.0,,,,,,0.0,,1.0,,0.0,2.0,PW,,,
6691,2022-08-01,2.0,,,,,3.0,,,,,,1.0,,0.0,,0.0,3.0,PW,,,
6692,2022-09-01,2.0,,,,,0.0,,,,,,4.0,,0.0,,5.0,1.0,PW,,,
6693,2022-10-01,2.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,PW,,,
6694,2022-11-01,0.0,,,,,7.0,,,,,,2.0,,3.0,,0.0,1.0,PW,,,
6695,2022-12-01,3.0,,,,,12.0,,,,,,0.0,,0.0,,0.0,3.0,PW,,,
6696,2005-01-01,0.0,100.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,100.0,0.0,0.0,0.0,PA,,,
6697,2005-02-01,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,PA,,,
6698,2005-03-01,82.0,0.0,0.0,85.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,PA,,,
6699,2005-04-01,0.0,0.0,0.0,0.0,0.0,39.0,0.0,38.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,PA,,,
6700,2005-05-01,0.0,76.0,0.0,0.0,0.0,83.0,0.0,51.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,PA,,,
6701,2005-06-01,0.0,0.0,0.0,0.0,88.0,28.0,79.0,56.0,0.0,0.0,0.0,42.0,86.0,0.0,0.0,0.0,49.0,PA,,,
6702,2005-07-01,0.0,0.0,0.0,0.0,0.0,67.0,31.0,39.0,0.0,43.0,0.0,28.0,0.0,32.0,0.0,0.0,42.0,PA,,,
6703,2005-08-01,0.0,0.0,0.0,53.0,81.0,37.0,29.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,91.0,0.0,PA,,,
6704,2005-09-01,0.0,0.0,73.0,33.0,98.0,22.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,22.0,0.0,0.0,0.0,PA,,,
6705,2005-10-01,0.0,0.0,0.0,0.0,79.0,53.0,100.0,68.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,PA,,,
6706,2005-11-01,0.0,0.0,0.0,38.0,0.0,20.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,29.0,82.0,0.0,0.0,PA,,,
6707,2005-12-01,0.0,36.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,77.0,0.0,100.0,PA,,,
6708,2006-01-01,92.0,55.0,0.0,57.0,0.0,44.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,29.0,PA,,,
6709,2006-02-01,94.0,0.0,100.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,0.0,0.0,PA,,,
6710,2006-03-01,79.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,55.0,0.0,0.0,PA,,,
6711,2006-04-01,100.0,0.0,0.0,0.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,100.0,45.0,0.0,0.0,58.0,0.0,PA,,,
6712,2006-05-01,37.0,54.0,0.0,0.0,0.0,43.0,25.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,18.0,PA,,,
6713,2006-06-01,43.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,77.0,0.0,0.0,29.0,99.0,0.0,0.0,0.0,81.0,PA,,,
6714,2006-07-01,0.0,0.0,65.0,0.0,0.0,38.0,0.0,39.0,0.0,0.0,87.0,0.0,34.0,0.0,0.0,40.0,22.0,PA,,,
6715,2006-08-01,55.0,31.0,0.0,0.0,46.0,44.0,52.0,81.0,0.0,20.0,0.0,29.0,0.0,35.0,36.0,0.0,0.0,PA,,,
6716,2006-09-01,0.0,0.0,0.0,0.0,62.0,26.0,0.0,21.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,100.0,0.0,PA,,,
6717,2006-10-01,0.0,22.0,97.0,0.0,0.0,9.0,0.0,40.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,0.0,0.0,PA,,,
6718,2006-11-01,45.0,0.0,0.0,79.0,100.0,35.0,0.0,21.0,85.0,0.0,0.0,21.0,53.0,0.0,45.0,0.0,17.0,PA,,,
6719,2006-12-01,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,0.0,0.0,0.0,36.0,PA,,,
6720,2007-01-01,71.0,36.0,0.0,0.0,0.0,54.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,77.0,0.0,20.0,PA,,,
6721,2007-02-01,78.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,23.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,PA,,,
6722,2007-03-01,0.0,0.0,0.0,31.0,41.0,32.0,0.0,19.0,0.0,30.0,0.0,23.0,24.0,0.0,36.0,43.0,0.0,PA,,,
6723,2007-04-01,0.0,33.0,0.0,0.0,0.0,55.0,0.0,29.0,0.0,0.0,0.0,38.0,28.0,0.0,24.0,0.0,28.0,PA,,,
6724,2007-05-01,22.0,0.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,0.0,0.0,30.0,28.0,0.0,0.0,0.0,0.0,PA,,,
6725,2007-06-01,70.0,0.0,54.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,0.0,44.0,0.0,22.0,44.0,38.0,21.0,PA,,,
6726,2007-07-01,62.0,80.0,0.0,0.0,0.0,27.0,23.0,24.0,0.0,0.0,0.0,35.0,13.0,0.0,0.0,32.0,0.0,PA,,,
6727,2007-08-01,35.0,27.0,0.0,27.0,24.0,42.0,11.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.0,PA,,,
6728,2007-09-01,0.0,12.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,19.0,19.0,13.0,0.0,22.0,14.0,PA,,,
6729,2007-10-01,0.0,16.0,0.0,0.0,16.0,32.0,0.0,26.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,23.0,PA,,,
6730,2007-11-01,27.0,0.0,28.0,0.0,17.0,32.0,0.0,26.0,0.0,0.0,0.0,23.0,21.0,10.0,0.0,0.0,0.0,PA,,,
6731,2007-12-01,0.0,0.0,91.0,100.0,36.0,33.0,0.0,17.0,100.0,13.0,53.0,25.0,14.0,8.0,0.0,41.0,0.0,PA,,,
6732,2008-01-01,21.0,32.0,0.0,0.0,31.0,32.0,0.0,28.0,0.0,0.0,0.0,31.0,26.0,0.0,0.0,34.0,11.0,PA,,,
6733,2008-02-01,0.0,0.0,0.0,0.0,0.0,46.0,0.0,55.0,0.0,0.0,100.0,23.0,0.0,0.0,0.0,0.0,0.0,PA,,,
6734,2008-03-01,25.0,0.0,0.0,0.0,0.0,21.0,0.0,38.0,0.0,0.0,59.0,44.0,16.0,0.0,0.0,38.0,35.0,PA,,,
6735,2008-04-01,27.0,0.0,82.0,0.0,22.0,42.0,0.0,31.0,0.0,0.0,0.0,23.0,14.0,0.0,0.0,0.0,25.0,PA,,,
6736,2008-05-01,0.0,29.0,0.0,0.0,0.0,29.0,0.0,32.0,0.0,0.0,34.0,12.0,37.0,21.0,21.0,0.0,0.0,PA,,,
6737,2008-06-01,19.0,0.0,20.0,0.0,0.0,37.0,0.0,41.0,0.0,0.0,0.0,10.0,19.0,16.0,19.0,0.0,0.0,PA,,,
6738,2008-07-01,0.0,15.0,24.0,11.0,0.0,30.0,17.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,33.0,25.0,PA,,,
6739,2008-08-01,18.0,27.0,0.0,0.0,0.0,38.0,0.0,35.0,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,PA,,,
6740,2008-09-01,19.0,22.0,25.0,12.0,19.0,44.0,0.0,44.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,18.0,PA,,,
6741,2008-10-01,12.0,0.0,40.0,0.0,24.0,39.0,0.0,100.0,26.0,9.0,0.0,12.0,19.0,0.0,0.0,13.0,9.0,PA,,,
6742,2008-11-01,30.0,16.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,6.0,0.0,27.0,14.0,9.0,0.0,0.0,7.0,PA,,,
6743,2008-12-01,13.0,0.0,59.0,0.0,0.0,58.0,0.0,61.0,0.0,12.0,0.0,39.0,0.0,0.0,35.0,0.0,13.0,PA,,,
6744,2009-01-01,27.0,0.0,0.0,0.0,16.0,29.0,0.0,32.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,18.0,PA,,,
6745,2009-02-01,14.0,0.0,0.0,0.0,24.0,38.0,0.0,37.0,0.0,0.0,0.0,22.0,0.0,0.0,27.0,20.0,9.0,PA,,,
6746,2009-03-01,0.0,0.0,0.0,0.0,12.0,40.0,0.0,41.0,54.0,0.0,0.0,16.0,34.0,7.0,0.0,0.0,18.0,PA,,,
6747,2009-04-01,21.0,18.0,0.0,9.0,0.0,31.0,0.0,55.0,57.0,0.0,34.0,33.0,20.0,14.0,0.0,0.0,0.0,PA,,,
6748,2009-05-01,0.0,0.0,0.0,0.0,32.0,37.0,0.0,57.0,0.0,0.0,0.0,32.0,0.0,6.0,0.0,0.0,0.0,PA,,,
6749,2009-06-01,0.0,0.0,0.0,0.0,0.0,23.0,0.0,53.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,8.0,PA,,,
6750,2009-07-01,15.0,17.0,0.0,0.0,34.0,36.0,8.0,52.0,0.0,0.0,0.0,22.0,0.0,0.0,19.0,0.0,10.0,PA,,,
6751,2009-08-01,0.0,12.0,0.0,0.0,30.0,33.0,0.0,23.0,0.0,0.0,0.0,11.0,12.0,12.0,0.0,0.0,31.0,PA,,,
6752,2009-09-01,10.0,19.0,0.0,15.0,0.0,33.0,30.0,39.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,15.0,9.0,PA,,,
6753,2009-10-01,11.0,16.0,15.0,0.0,21.0,31.0,14.0,30.0,0.0,0.0,0.0,33.0,13.0,9.0,0.0,0.0,7.0,PA,,,
6754,2009-11-01,10.0,0.0,0.0,0.0,14.0,31.0,0.0,37.0,87.0,0.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,PA,,,
6755,2009-12-01,20.0,16.0,0.0,0.0,0.0,46.0,13.0,21.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,9.0,PA,,,
6756,2010-01-01,20.0,39.0,0.0,0.0,30.0,39.0,12.0,5.0,28.0,9.0,0.0,17.0,0.0,5.0,0.0,0.0,14.0,PA,,,
6757,2010-02-01,20.0,0.0,0.0,25.0,0.0,58.0,0.0,13.0,0.0,7.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,PA,,,
6758,2010-03-01,0.0,11.0,0.0,0.0,0.0,63.0,10.0,35.0,0.0,0.0,0.0,19.0,0.0,11.0,0.0,0.0,19.0,PA,,,
6759,2010-04-01,57.0,0.0,0.0,6.0,16.0,50.0,20.0,19.0,0.0,0.0,24.0,26.0,21.0,0.0,0.0,0.0,10.0,PA,,,
6760,2010-05-01,14.0,0.0,0.0,0.0,0.0,56.0,0.0,27.0,0.0,0.0,47.0,13.0,11.0,3.0,0.0,0.0,9.0,PA,,,
6761,2010-06-01,15.0,0.0,0.0,0.0,0.0,36.0,7.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,PA,,,
6762,2010-07-01,10.0,0.0,0.0,0.0,0.0,44.0,0.0,18.0,0.0,4.0,0.0,21.0,16.0,7.0,16.0,0.0,0.0,PA,,,
6763,2010-08-01,18.0,7.0,0.0,0.0,0.0,44.0,6.0,17.0,0.0,0.0,23.0,13.0,21.0,3.0,0.0,0.0,0.0,PA,,,
6764,2010-09-01,10.0,16.0,0.0,0.0,0.0,46.0,11.0,13.0,36.0,3.0,0.0,19.0,8.0,8.0,0.0,0.0,0.0,PA,,,
6765,2010-10-01,25.0,0.0,0.0,0.0,17.0,46.0,7.0,15.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,17.0,PA,,,
6766,2010-11-01,16.0,0.0,0.0,0.0,0.0,44.0,0.0,27.0,0.0,0.0,0.0,13.0,9.0,0.0,14.0,0.0,8.0,PA,,,
6767,2010-12-01,10.0,0.0,18.0,0.0,0.0,58.0,0.0,16.0,0.0,0.0,0.0,7.0,8.0,11.0,0.0,0.0,10.0,PA,,,
6768,2011-01-01,29.0,0.0,12.0,0.0,14.0,48.0,0.0,21.0,0.0,3.0,11.0,17.0,12.0,0.0,0.0,0.0,0.0,PA,,,
6769,2011-02-01,24.0,11.0,0.0,0.0,0.0,48.0,10.0,12.0,0.0,0.0,0.0,23.0,12.0,2.0,0.0,0.0,4.0,PA,,,
6770,2011-03-01,9.0,0.0,0.0,0.0,23.0,33.0,0.0,28.0,0.0,0.0,12.0,27.0,4.0,5.0,0.0,0.0,0.0,PA,,,
6771,2011-04-01,18.0,10.0,47.0,4.0,0.0,47.0,8.0,24.0,0.0,0.0,0.0,18.0,10.0,3.0,11.0,0.0,3.0,PA,,,
6772,2011-05-01,15.0,6.0,0.0,0.0,0.0,31.0,8.0,20.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,9.0,PA,,,
6773,2011-06-01,12.0,4.0,0.0,0.0,8.0,31.0,4.0,18.0,0.0,0.0,0.0,20.0,17.0,4.0,0.0,0.0,5.0,PA,,,
6774,2011-07-01,12.0,11.0,0.0,0.0,0.0,36.0,5.0,19.0,0.0,0.0,0.0,16.0,15.0,0.0,5.0,0.0,11.0,PA,,,
6775,2011-08-01,14.0,5.0,0.0,0.0,11.0,38.0,5.0,26.0,19.0,0.0,20.0,18.0,10.0,6.0,0.0,0.0,11.0,PA,,,
6776,2011-09-01,5.0,6.0,0.0,0.0,8.0,41.0,0.0,30.0,11.0,0.0,0.0,8.0,6.0,0.0,0.0,17.0,5.0,PA,,,
6777,2011-10-01,17.0,4.0,0.0,0.0,0.0,42.0,0.0,29.0,18.0,4.0,0.0,13.0,7.0,4.0,16.0,0.0,8.0,PA,,,
6778,2011-11-01,0.0,0.0,0.0,0.0,8.0,39.0,0.0,28.0,0.0,0.0,0.0,15.0,7.0,3.0,9.0,0.0,6.0,PA,,,
6779,2011-12-01,0.0,5.0,0.0,0.0,10.0,50.0,4.0,16.0,0.0,4.0,0.0,10.0,10.0,3.0,0.0,0.0,6.0,PA,,,
6780,2012-01-01,8.0,7.0,0.0,0.0,10.0,45.0,5.0,13.0,26.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,6.0,PA,,,
6781,2012-02-01,11.0,9.0,0.0,0.0,14.0,44.0,0.0,24.0,0.0,0.0,0.0,10.0,12.0,6.0,8.0,9.0,15.0,PA,,,
6782,2012-03-01,7.0,9.0,17.0,0.0,0.0,32.0,0.0,15.0,0.0,0.0,6.0,11.0,15.0,6.0,0.0,0.0,3.0,PA,,,
6783,2012-04-01,8.0,7.0,0.0,0.0,8.0,38.0,4.0,24.0,22.0,0.0,8.0,13.0,14.0,2.0,5.0,10.0,5.0,PA,,,
6784,2012-05-01,15.0,0.0,8.0,0.0,5.0,39.0,0.0,14.0,9.0,0.0,0.0,13.0,7.0,4.0,0.0,13.0,4.0,PA,,,
6785,2012-06-01,9.0,5.0,0.0,0.0,10.0,43.0,0.0,17.0,0.0,2.0,0.0,12.0,18.0,4.0,0.0,7.0,0.0,PA,,,
6786,2012-07-01,31.0,0.0,0.0,3.0,0.0,33.0,3.0,21.0,22.0,0.0,0.0,18.0,10.0,3.0,4.0,0.0,4.0,PA,,,
6787,2012-08-01,10.0,3.0,0.0,4.0,0.0,39.0,0.0,14.0,34.0,5.0,0.0,15.0,5.0,2.0,4.0,0.0,6.0,PA,,,
6788,2012-09-01,14.0,7.0,0.0,0.0,0.0,38.0,6.0,21.0,0.0,2.0,6.0,14.0,9.0,2.0,0.0,0.0,0.0,PA,,,
6789,2012-10-01,8.0,0.0,0.0,5.0,6.0,32.0,8.0,25.0,0.0,0.0,0.0,10.0,13.0,5.0,0.0,6.0,7.0,PA,,,
6790,2012-11-01,24.0,2.0,0.0,0.0,12.0,39.0,4.0,20.0,0.0,0.0,11.0,17.0,5.0,2.0,0.0,15.0,9.0,PA,,,
6791,2012-12-01,16.0,3.0,0.0,0.0,0.0,38.0,0.0,20.0,0.0,2.0,0.0,14.0,7.0,0.0,0.0,18.0,10.0,PA,,,
6792,2013-01-01,15.0,0.0,5.0,0.0,20.0,38.0,0.0,18.0,21.0,0.0,0.0,12.0,11.0,4.0,13.0,0.0,0.0,PA,,,
6793,2013-02-01,6.0,3.0,0.0,0.0,13.0,42.0,0.0,20.0,0.0,0.0,38.0,9.0,5.0,3.0,0.0,0.0,8.0,PA,,,
6794,2013-03-01,6.0,6.0,0.0,0.0,0.0,55.0,3.0,18.0,0.0,0.0,0.0,10.0,8.0,4.0,0.0,0.0,10.0,PA,,,
6795,2013-04-01,9.0,8.0,0.0,0.0,0.0,40.0,3.0,19.0,0.0,0.0,0.0,14.0,9.0,4.0,5.0,6.0,5.0,PA,,,
6796,2013-05-01,17.0,2.0,0.0,0.0,5.0,27.0,3.0,47.0,11.0,0.0,0.0,4.0,6.0,6.0,4.0,0.0,8.0,PA,,,
6797,2013-06-01,12.0,4.0,0.0,0.0,9.0,34.0,0.0,23.0,0.0,0.0,0.0,10.0,4.0,2.0,11.0,0.0,7.0,PA,,,
6798,2013-07-01,17.0,8.0,11.0,0.0,15.0,31.0,3.0,21.0,0.0,0.0,0.0,10.0,9.0,4.0,3.0,0.0,3.0,PA,,,
6799,2013-08-01,23.0,2.0,8.0,0.0,14.0,27.0,4.0,18.0,0.0,0.0,0.0,12.0,11.0,5.0,0.0,0.0,7.0,PA,,,
6800,2013-09-01,6.0,3.0,0.0,3.0,7.0,36.0,6.0,21.0,0.0,0.0,0.0,12.0,6.0,8.0,0.0,0.0,4.0,PA,,,
6801,2013-10-01,10.0,0.0,4.0,0.0,8.0,28.0,0.0,21.0,6.0,0.0,0.0,11.0,2.0,5.0,0.0,0.0,16.0,PA,,,
6802,2013-11-01,9.0,11.0,5.0,3.0,3.0,28.0,0.0,19.0,0.0,2.0,0.0,11.0,11.0,2.0,0.0,8.0,0.0,PA,,,
6803,2013-12-01,12.0,0.0,0.0,0.0,11.0,33.0,0.0,11.0,0.0,0.0,0.0,14.0,6.0,3.0,7.0,0.0,0.0,PA,,,
6804,2014-01-01,21.0,3.0,0.0,2.0,18.0,33.0,0.0,11.0,0.0,2.0,0.0,13.0,11.0,4.0,12.0,0.0,4.0,PA,,,
6805,2014-02-01,13.0,0.0,5.0,0.0,0.0,32.0,0.0,25.0,0.0,0.0,0.0,14.0,5.0,3.0,0.0,0.0,9.0,PA,,,
6806,2014-03-01,16.0,7.0,5.0,0.0,16.0,25.0,0.0,25.0,0.0,1.0,0.0,8.0,2.0,3.0,0.0,6.0,7.0,PA,,,
